STATE	ZIP	N1	N2	A00100	N02300
NY	13332	1100	2250	49620	60
NY	13334	530	1030	24318	40
NY	13335	700	1420	35256	30
NY	13337	430	700	29974	0
NY	13338	590	1050	25439	40
NY	13339	2600	5300	106780	170
NY	13340	3710	6840	187934	200
NY	13343	760	1500	37017	80
NY	13346	1940	3450	147673	70
NY	13348	640	1180	31266	0
NY	13350	3930	7160	173151	220
NY	13354	1600	3070	92409	50
NY	13355	400	780	19747	30
NY	13357	4740	8950	209798	300
NY	13360	210	360	10434	20
NY	13361	290	630	11586	0
NY	13363	1100	2070	56563	70
NY	13365	3680	7090	175694	210
NY	13367	3630	7340	181318	290
NY	13368	540	1050	23097	60
NY	13402	660	1230	29569	40
NY	13403	2490	4350	148160	70
NY	13406	280	530	13040	20
NY	13407	2430	4520	107921	120
NY	13408	1100	2040	54029	70
NY	13409	1100	2120	50270	70
NY	13411	1320	2610	55706	70
NY	13413	7780	14230	703524	200
NY	13416	970	1920	50609	100
NY	13417	1750	2800	75186	60
NY	13420	820	1370	49829	50
NY	13421	6360	11490	324779	270
NY	13424	1080	1960	59165	30
NY	13425	910	1780	40405	80
NY	13428	620	1190	29441	40
NY	13431	910	1760	49316	50
NY	13433	730	1430	26793	80
NY	13437	190	380	7943	0
NY	13438	1680	3120	89152	90
NY	13439	1720	3260	79316	160
NY	13440	18220	33220	922431	730
NY	13450	130	230	5363	0
NY	13452	1900	3770	80141	160
NY	13454	350	660	15758	50
NY	13456	2010	3760	117048	90
NY	13459	930	1730	42923	70
NY	13460	2100	3940	97677	100
NY	13461	1630	2980	97677	50
NY	13464	490	910	17346	0
NY	13468	240	440	11613	0
NY	13469	380	740	21739	0
NY	13470	290	550	11851	30
NY	13471	1400	2820	58405	100
NY	13473	340	670	16187	30
NY	13476	1620	2920	80421	80
NY	13477	620	1200	29623	40
NY	13478	1440	2750	72420	70
NY	13480	1550	2920	76120	110
NY	13483	120	250	5029	0
NY	13485	440	960	18912	30
NY	13486	390	720	19796	0
NY	13488	140	250	5563	0
NY	13489	280	570	12481	30
NY	13490	690	1220	34730	30
NY	13491	1680	3280	82511	140
NY	13492	6020	10700	376496	160
NY	13493	840	1660	33990	70
NY	13494	150	250	5466	0
NY	13495	1080	1820	46814	30
NY	13501	15010	29640	577068	510
NY	13502	14080	25340	586311	520
NY	13601	16440	31270	800611	740
NY	13603	3760	11810	144827	60
NY	13605	1980	4020	103541	100
NY	13606	1220	2440	62873	60
NY	13607	1030	1680	59034	160
NY	13608	610	1320	29388	90
NY	13612	1250	2580	61992	60
NY	13613	1020	2100	43945	60
NY	13614	120	250	4278	0
NY	13616	720	1390	28280	30
NY	13617	3800	7100	217854	160
NY	13618	850	1560	46807	50
NY	13619	4280	8720	200125	240
NY	13620	860	1860	39228	70
NY	13621	280	560	12200	30
NY	13622	1040	1990	52845	50
NY	13624	2200	3930	121803	230
NY	13625	900	1690	49166	70
NY	13626	950	1870	46848	70
NY	13630	510	1080	21851	20
NY	13634	1830	3530	92729	100
NY	13635	410	830	17539	40
NY	13636	150	290	6223	0
NY	13637	1970	4030	82217	90
NY	13638	180	370	6338	0
NY	13640	220	390	17950	0
NY	13642	3370	6920	160744	340
NY	13646	890	1700	37676	120
NY	13648	970	1900	45577	110
NY	13650	600	1110	32023	30
NY	13652	760	1580	30690	60
NY	13654	830	1600	38482	40
NY	13655	1500	3780	51181	110
NY	13656	1120	2340	50166	120
NY	13658	1020	2100	50568	60
NY	13659	250	480	11180	30
NY	13660	840	1710	37827	60
NY	13661	680	1400	34322	30
NY	13662	7060	13360	329209	360
NY	13664	230	400	13522	0
NY	13665	380	760	14787	40
NY	13667	1360	2660	58694	90
NY	13668	1480	2810	68817	90
NY	13669	6270	11950	311964	350
NY	13670	150	310	5824	0
NY	13672	320	610	15185	30
NY	13673	950	2030	43164	90
NY	13676	4920	9130	279603	280
NY	13679	860	1600	40590	140
NY	13680	420	900	19197	40
NY	13681	340	740	14876	50
NY	13682	420	870	22329	20
NY	13684	480	1000	21223	30
NY	13685	1160	2100	74927	40
NY	13687	270	450	12561	0
NY	13690	340	630	15518	20
NY	13691	1320	2700	62713	130
NY	13693	260	500	14333	0
NY	13694	730	1370	41958	40
NY	13696	100	190	4549	0
NY	13697	930	1880	40023	70
NY	13730	1260	2290	56321	80
NY	13731	490	810	30099	0
NY	13732	3820	7400	247052	170
NY	13733	2230	4230	105326	130
NY	13734	970	1890	42577	70
NY	13736	1040	2070	49463	70
NY	13739	420	810	19527	20
NY	13740	230	440	13248	0
NY	13743	1690	3290	82598	90
NY	13744	560	1040	26443	50
NY	13746	1250	2350	62307	70
NY	13748	1790	3300	88993	90
NY	13750	460	880	19220	30
NY	13751	120	240	4768	0
NY	13752	320	580	15879	0
NY	13753	1880	3330	103768	80
NY	13754	1350	2560	58406	110
NY	13755	590	1040	24461	30
NY	13756	200	390	8778	0
NY	13757	450	840	22102	0
NY	13760	21310	37840	1179301	890
NY	13775	760	1370	44361	30
NY	13776	330	580	16208	0
NY	13777	360	700	16402	40
NY	13778	2720	4990	141058	160
NY	13780	460	900	22883	0
NY	13782	330	560	13755	0
NY	13783	1020	1890	45621	80
NY	13786	170	300	7555	0
NY	13787	1540	2980	63021	120
NY	13788	420	810	19921	20
NY	13790	8670	15050	380603	370
NY	13795	1770	3280	83304	90
NY	13796	580	1030	27488	30
NY	13797	890	1800	40466	70
NY	13801	510	1050	20623	40
NY	13802	410	810	20609	20
NY	13803	1860	3790	84782	140
NY	13804	220	400	10200	0
NY	13807	610	1080	29975	20
NY	13808	770	1450	37062	50
NY	13809	710	1350	30938	40
NY	13810	560	970	23062	30
NY	13811	1980	3860	96362	100
NY	13812	1060	2040	46686	70
NY	13813	400	780	17429	20
NY	13815	6050	11060	312796	240
NY	13820	7980	13610	410050	300
NY	13825	1560	2880	71796	100
NY	13827	5300	10020	283533	260
NY	13830	2150	4030	99909	100
NY	13832	260	510	9737	0
NY	13833	1940	3690	94905	140
NY	13835	680	1280	28680	50
NY	13838	1960	3620	87649	110
NY	13839	600	1120	25500	50
NY	13841	230	420	9251	30
NY	13842	210	350	11299	0
NY	13843	760	1460	33661	40
NY	13844	340	640	13162	0
NY	13846	150	280	6961	0
NY	13849	2030	3700	95910	130
NY	13850	9900	18550	771130	290
NY	13856	2690	5010	116414	140
NY	13861	340	590	17258	20
NY	13862	1850	3620	87284	130
NY	13863	180	380	7227	30
NY	13864	520	930	21602	30
NY	13865	2810	5390	134145	180
NY	13901	8700	15840	440675	360
NY	13903	8600	15430	494517	430
NY	13904	4140	7420	211514	220
NY	13905	11000	18530	530379	420
NY	14001	4840	8670	275295	270
NY	14004	5390	9840	308641	300
NY	14005	930	1720	43976	40
NY	14006	4800	8470	241176	300
NY	14008	710	1320	35258	60
NY	14009	2610	4790	128073	220
NY	14011	2920	5360	150083	180
NY	14012	1100	2180	51551	80
NY	14013	730	1390	33356	50
NY	14020	10220	17950	476647	470
NY	14024	750	1430	35978	70
NY	14025	1580	2900	105621	80
NY	14026	380	650	20238	0
NY	14028	740	1350	39996	50
NY	14030	730	1380	33682	50
NY	14031	4950	9120	574992	160
NY	14032	4250	8700	471513	130
NY	14033	1200	2190	85761	80
NY	14034	870	1610	42135	70
NY	14036	2440	4420	130200	150
NY	14037	590	1060	32230	60
NY	14040	1110	2080	61688	80
NY	14041	100	200	3885	0
NY	14042	1730	3360	73559	180
NY	14043	13240	21960	648652	590
NY	14047	3210	5720	183048	180
NY	14048	6500	11780	260761	400
NY	14051	10230	19920	1107956	270
NY	14052	9090	16620	787078	310
NY	14054	650	1290	32820	40
NY	14055	700	1280	38388	40
NY	14057	4080	7570	260945	230
NY	14058	1050	2110	57417	50
NY	14059	5040	9100	423659	200
NY	14060	180	320	7475	0
NY	14062	1560	2850	73193	90
NY	14063	5060	9130	284072	240
NY	14065	770	1620	32242	90
NY	14066	470	930	21238	30
NY	14067	2430	4530	125725	180
NY	14068	3560	6600	310971	90
NY	14069	420	750	26109	30
NY	14070	2320	4210	105457	160
NY	14072	10670	19820	817794	360
NY	14075	22480	39380	1445593	940
NY	14080	2050	3860	129063	130
NY	14081	1260	2330	58397	90
NY	14082	250	450	12839	0
NY	14085	3860	7710	292962	170
NY	14086	17580	32400	1206994	680
NY	14091	600	1170	26956	60
NY	14092	5740	10040	417745	260
NY	14094	24810	44770	1300238	1480
NY	14098	1370	2770	64533	100
NY	14101	800	1530	34332	70
NY	14102	650	1220	43074	30
NY	14103	4950	9150	216348	290
NY	14105	2130	3950	107518	130
NY	14108	2820	5150	143146	220
NY	14111	1570	3000	85511	110
NY	14113	400	740	19770	40
NY	14120	22760	40190	1268177	1100
NY	14125	1710	3340	84923	110
NY	14127	15690	29130	1646541	520
NY	14129	600	1150	28735	40
NY	14131	2610	4860	144637	230
NY	14132	2950	5320	159068	170
NY	14134	150	280	6929	0
NY	14136	2280	4230	105940	140
NY	14138	830	1620	35981	50
NY	14139	1160	2190	76374	60
NY	14141	3730	6850	205033	190
NY	14143	650	1170	35096	40
NY	14145	770	1430	41259	50
NY	14150	22100	36870	1057819	1000
NY	14167	790	1440	39991	60
NY	14170	1250	2200	87141	50
NY	14171	990	1810	46848	80
NY	14172	1580	2910	90663	120
NY	14174	2880	5230	221743	120
NY	14201	4780	8150	177276	210
NY	14202	1750	2500	285562	50
NY	14203	830	1200	54507	0
NY	14204	3390	6090	100431	140
NY	14206	9480	16500	321538	500
NY	14207	9770	19250	264567	510
NY	14208	3770	6740	101923	160
NY	14209	3550	5320	229972	120
NY	14210	6290	11320	207211	400
NY	14211	8680	16920	213606	390
NY	14212	4250	8350	119074	260
NY	14213	9310	18070	264212	380
NY	14214	7710	13040	397229	220
NY	14215	16930	31140	520080	700
NY	14216	11360	18060	675215	440
NY	14217	11770	19820	609185	480
NY	14218	8970	16050	334706	460
NY	14219	6160	10230	280604	350
NY	14220	11730	20250	515870	590
NY	14221	27240	49390	2544576	640
NY	14222	6140	8780	500809	190
NY	14223	12440	21260	665923	490
NY	14224	21810	37340	1228535	940
NY	14225	17910	29740	763917	880
NY	14226	14560	25850	1120449	430
NY	14227	11980	20080	576642	520
NY	14228	9390	16570	599079	340
NY	14301	5110	9000	144003	280
NY	14303	2490	4340	69211	170
NY	14304	15220	26160	701391	810
NY	14305	7380	13350	290818	400
NY	14411	5460	10140	240150	350
NY	14414	3460	6270	195988	160
NY	14416	1930	3600	100426	100
NY	14418	560	1070	26565	30
NY	14420	7950	14410	435041	330
NY	14422	1080	1980	61424	60
NY	14423	2350	4300	126247	120
NY	14424	13550	23700	904132	470
NY	14425	6030	11470	342900	250
NY	14427	930	1770	45447	60
NY	14428	4490	8140	273635	160
NY	14432	2570	4720	130153	130
NY	14433	2010	3980	88374	110
NY	14435	1460	2570	89551	80
NY	14437	4390	8100	208134	260
NY	14441	160	300	7495	0
NY	14445	4080	6730	180571	170
NY	14450	21500	39840	1988427	530
NY	14454	3040	5480	205471	110
NY	14456	8870	15850	429848	420
NY	14462	300	610	16220	0
NY	14464	3430	6540	170205	160
NY	14466	870	1560	44014	40
NY	14467	4850	8620	266798	150
NY	14468	9350	18020	592211	310
NY	14469	2950	5340	167002	140
NY	14470	3670	6810	173953	210
NY	14471	1380	2320	76107	70
NY	14472	4270	8180	469969	120
NY	14475	180	380	14068	0
NY	14476	1040	2010	53975	50
NY	14477	790	1430	38705	50
NY	14478	460	810	27272	0
NY	14480	460	750	21020	30
NY	14481	890	1600	44459	60
NY	14482	4060	7330	220593	170
NY	14485	2020	3780	109069	80
NY	14486	150	320	8470	0
NY	14487	2940	5430	179917	140
NY	14489	3240	5980	139722	140
NY	14502	5250	10150	324425	210
NY	14504	890	1500	35511	50
NY	14505	2580	4860	127361	130
NY	14506	660	1280	85972	0
NY	14507	650	1170	30772	30
NY	14510	2210	4270	94781	200
NY	14512	2270	4120	124540	120
NY	14513	6520	11700	282084	310
NY	14514	2950	5790	180923	120
NY	14516	1050	2030	53014	70
NY	14517	1280	2380	61426	90
NY	14519	6050	11330	370620	260
NY	14521	1260	2480	58665	60
NY	14522	4490	8140	224114	230
NY	14525	1320	2520	66446	70
NY	14526	10710	20190	906515	290
NY	14527	5860	11090	290535	250
NY	14530	2520	4680	122256	180
NY	14532	2180	4030	115771	80
NY	14533	780	1460	42337	50
NY	14534	16140	32290	2668452	260
NY	14536	290	570	12687	30
NY	14541	1030	2140	55522	50
NY	14543	1760	3040	136982	50
NY	14544	920	1840	51501	30
NY	14546	2500	4330	155885	90
NY	14548	1940	3640	93175	80
NY	14550	750	1410	34859	60
NY	14551	2500	4650	114925	140
NY	14555	460	780	29056	30
NY	14559	9160	17130	606704	310
NY	14560	990	1850	53434	70
NY	14561	1370	2680	65938	60
NY	14564	7690	14950	883564	200
NY	14568	3060	5900	187617	120
NY	14569	2920	5300	143662	160
NY	14571	610	1180	29925	40
NY	14572	2240	4180	102363	140
NY	14580	27060	50090	2109018	710
NY	14585	140	210	5947	0
NY	14586	5230	10180	333488	160
NY	14589	3700	7060	199237	190
NY	14590	2320	4350	105075	160
NY	14591	770	1450	39090	40
NY	14604	880	1110	54537	20
NY	14605	4130	8390	92984	200
NY	14606	13270	23930	500305	630
NY	14607	8430	10290	411784	280
NY	14608	4800	8850	136688	200
NY	14609	20200	35080	777839	900
NY	14610	7640	12120	1016559	150
NY	14611	6650	12660	163790	280
NY	14612	17950	31560	1007681	680
NY	14613	5730	11630	155612	280
NY	14614	220	280	18052	0
NY	14615	8040	14300	296409	320
NY	14616	14890	25850	640616	660
NY	14617	12410	22340	735776	420
NY	14618	10510	19930	1245229	190
NY	14619	6500	11610	217835	270
NY	14620	10990	16170	541092	320
NY	14621	12420	23970	310779	560
NY	14622	6660	11050	340862	250
NY	14623	9670	15620	427781	290
NY	14624	19550	34740	1098643	660
NY	14625	5590	9960	444912	150
NY	14626	15950	27930	950635	510
NY	14701	16590	30550	681950	730
NY	14706	2750	5280	177487	130
NY	14709	670	1320	29796	40
NY	14710	1600	3020	78920	80
NY	14711	710	1530	30425	50
NY	14712	1550	2880	118490	60
NY	14714	170	340	7109	0
NY	14715	1150	2280	46970	70
NY	14716	930	1850	36845	70
NY	14717	290	530	12171	0
NY	14718	890	1640	43131	60
NY	14719	1440	2740	63046	110
NY	14723	560	1120	24761	60
NY	14724	1020	2300	46792	50
NY	14726	410	970	14279	0
NY	14727	2250	4280	119950	130
NY	14728	450	850	22284	0
NY	14729	410	720	18396	30
NY	14731	750	1220	54709	40
NY	14733	1830	3440	73468	110
NY	14735	1010	2270	43166	80
NY	14736	240	440	13112	0
NY	14737	1710	3270	71888	160
NY	14738	1660	3140	76923	80
NY	14739	1150	2230	41472	90
NY	14740	550	1020	24383	40
NY	14741	880	1630	41432	60
NY	14743	810	1530	34399	40
NY	14744	480	1000	21795	0
NY	14747	1000	1930	41410	60
NY	14748	310	580	11479	30
NY	14750	2270	4150	158331	80
NY	14753	500	930	18722	40
NY	14754	280	570	11521	0
NY	14755	1200	2240	52072	80
NY	14757	1500	2700	70665	80
NY	14760	8330	14960	400445	400
NY	14767	740	1700	30762	30
NY	14769	400	750	15749	30
NY	14770	1300	2490	62320	90
NY	14772	1690	3420	75786	120
NY	14775	1120	2190	45292	90
NY	14777	280	540	12919	20
NY	14779	3000	5620	112549	250
NY	14781	900	1840	38946	50
NY	14782	940	1890	38836	80
NY	14784	420	820	16915	30
NY	14787	2270	4140	104908	110
NY	14801	2200	4570	97741	190
NY	14802	410	640	21060	0
NY	14803	550	1080	26571	30
NY	14804	630	1230	31954	40
NY	14805	510	980	25297	30
NY	14806	960	1940	46990	90
NY	14807	1360	2600	68200	80
NY	14808	270	540	10129	0
NY	14809	1090	2170	46906	60
NY	14810	5090	9250	217439	310
NY	14812	1530	3020	70999	120
NY	14813	1050	1980	45345	90
NY	14814	1010	1930	74727	40
NY	14815	420	810	20937	30
NY	14816	340	630	16348	0
NY	14817	1320	2280	68830	50
NY	14818	900	1610	49785	40
NY	14819	280	580	10145	20
NY	14820	260	560	11516	30
NY	14821	1550	2910	75326	90
NY	14822	490	940	20580	40
NY	14823	1630	3260	73811	150
NY	14824	330	610	14729	0
NY	14825	390	740	17015	0
NY	14826	900	1700	42834	70
NY	14830	9600	17490	666703	450
NY	14836	460	870	23961	40
NY	14837	2140	4400	97333	110
NY	14838	900	1740	42976	70
NY	14839	300	630	12688	20
NY	14840	1520	2680	100128	70
NY	14841	470	810	28002	0
NY	14842	370	740	19225	0
NY	14843	5660	10650	252584	350
NY	14845	10150	19040	668047	420
NY	14846	310	590	12706	30
NY	14847	1120	2110	53524	40
NY	14850	22890	38730	1714677	420
NY	14853	160	160	6189	0
NY	14855	350	930	13756	0
NY	14858	700	1450	37333	50
NY	14859	480	970	20952	50
NY	14860	510	900	28339	30
NY	14861	620	1180	28412	40
NY	14864	530	1030	22261	40
NY	14865	1190	2120	56932	80
NY	14867	2770	5050	129557	110
NY	14869	600	1130	28131	30
NY	14870	4610	8880	376388	210
NY	14871	2130	3970	131924	80
NY	14872	260	510	11235	0
NY	14873	1020	2020	44464	80
NY	14874	120	200	6229	0
NY	14877	200	420	8781	0
NY	14878	310	610	13302	20
NY	14879	980	1980	42924	70
NY	14880	670	1300	29955	50
NY	14881	150	250	6715	0
NY	14882	1990	3630	133621	60
NY	14883	1870	3510	90730	90
NY	14884	170	310	7454	0
NY	14885	320	670	12072	30
NY	14886	3310	6020	208272	80
NY	14889	680	1310	28954	40
NY	14891	2030	3610	96195	130
NY	14892	3630	6800	164004	260
NY	14894	640	1170	28107	40
NY	14895	4090	7660	195917	240
NY	14897	360	760	17641	40
NY	14898	590	1340	25248	40
NY	14901	5440	10010	196053	260
NY	14903	3670	6770	224016	160
NY	14904	7030	12890	254696	350
NY	14905	4330	7880	288158	140
			155130		
			8764440		
			13250		
			1960		
			2600		
			4670		
			26370		
			5520		
			1380		
			7860		
			6680		
			3510		
			5340		
			15320		
			1220		
			12200		
			1990		
			9220		
			3370		
			22900		
			30640		
			10790		
			6550		
			590		
			5250		
			8060		
			1690		
			950		
			6980		
			3480		
			7030		
			8510		
			2570		
			2440		
			12390		
			15060		
			31320		
			27010		
			33580		
			40600		
			43940		
			33650		
			19080		
			29250		
			3140		
			1370		
			4450		
			1280		
			10870		
			36060		
			33190		
			4380		
			1750		
			2960		
			4370		
			7500		
			1580		
			4160		
			9260		
			3890		
			11230		
			1470		
			27020		
			6030		
			20830		
			20120		
			18800		
			45730		
			24320		
			2190		
			14420		
			2790		
			48150		
			18500		
			1240		
			32280		
			32450		
			9190		
			4470		
			9070		
			26690		
			1250		
			5000		
			8060		
			2720		
			18140		
			6350		
			910		
			1670		
			6020		
			15130		
			32240		
			5720		
			3150		
			33340		
			28080		
			4500		
			1400		
			17310		
			5300		
			5490		
			2340		
			2380		
			7740		
			13780		
			40180		
			13240		
			6050		
			8300		
			8260		
			3610		
			13770		
			14120		
			40370		
			50290		
			43470		
			16420		
			14840		
			49150		
			26530		
			18220		
			38080		
			3330		
			13220		
			6270		
			1390		
			1710		
			3600		
			13130		
			32220		
			41960		
			20550		
			34010		
			24290		
			20210		
			56620		
			37370		
			5510		
			11970		
			9620		
			11040		
			12870		
			45200		
			23570		
			44170		
			31340		
			28080		
			14190		
			19950		
			23080		
			36030		
			3520		
			8250		
			3430		
			27160		
			14420		
			19060		
			1580		
			1810		
			7010		
			2170		
			31130		
			1780		
			3580		
			21630		
			7270		
			6900		
			5960		
			9430		
			12340		
			14910		
			20130		
			3160		
			6390		
			61210		
			5720		
			19260		
			15410		
			15550		
			21130		
			6450		
			42820		
			40620		
			4620		
			33840		
			16580		
			10580		
			32330		
			63620		
			34840		
			44050		
			33190		
			41850		
			48670		
			18050		
			18310		
			50140		
			35610		
			38820		
			41790		
			20550		
			47430		
			15820		
			17940		
			25100		
			2750		
			1810		
			6370		
			1980		
			4230		
			2870		
			2030		
			1270		
			2290		
			6390		
			960		
			2160		
			270		
			7270		
			5860		
			1030		
			520		
			7440		
			1530		
			3850		
			2260		
			2490		
			43440		
			5230		
			2230		
			530		
			1150		
			830		
			2340		
			1370		
			2500		
			670		
			1290		
			5310		
			4710		
			2320		
			400		
			4340		
			14730		
			980		
			37410		
			1700		
			610		
			11180		
			4210		
			1580		
			610		
			1560		
			22430		
			3800		
			300		
			3520		
			340		
			930		
			3360		
			6700		
			3160		
			1340		
			790		
			17400		
			2280		
			23900		
			1810		
			4400		
			12010		
			32750		
			18630		
			1200		
			33330		
			8890		
			650		
			580		
			990		
			4550		
			680		
			540		
			2230		
			3100		
			1330		
			810		
			1660		
			1400		
			10530		
			1240		
			3200		
			1190		
			2340		
			560		
			630		
			9740		
			990		
			830		
			10740		
			7530		
			1630		
			920		
			6200		
			290		
			1180		
			10180		
			2770		
			5730		
			500		
			490		
			1010		
			2610		
			1350		
			1040		
			3320		
			1250		
			1820		
			1480		
			6800		
			940		
			21310		
			1030		
			20440		
			10890		
			4220		
			2010		
			10890		
			13590		
			47060		
			61810		
			26710		
			2850		
			2670		
			15430		
			16620		
			19430		
			5980		
			15800		
			28260		
			32660		
			29410		
			2490		
			4310		
			18820		
			56990		
			34990		
			6770		
			23670		
			21300		
			22970		
			2920		
			6250		
			1740		
			31890		
			5360		
			3530		
			560		
			9280		
			30280		
			39260		
			7010		
			49870		
			24230		
			5250		
			34770		
			39260		
			2200		
			19390		
			5880		
			2290		
			5370		
			6000		
			4920		
			2320		
			10010		
			2900		
			2530		
			9010		
			15270		
			18640		
			23860		
			22100		
			22230		
			19810		
			2680		
			2850		
			4570		
			13090		
			8750		
			1900		
			8640		
			8920		
			53710		
			7280		
			9300		
			14070		
			5380		
			40260		
			10510		
			8680		
			32740		
			19210		
			42750		
			28060		
			36570		
			37400		
			36150		
			52650		
			47970		
			26870		
			37270		
			51090		
			32720		
			73050		
			31650		
			33980		
			65450		
			24280		
			12060		
			26240		
			31960		
			5090		
			38500		
			15690		
			30250		
			16770		
			49300		
			10820		
			4480		
			6410		
			3760		
			21730		
			14720		
			22420		
			10490		
			20310		
			8130		
			3600		
			5570		
			7860		
			4450		
			1220		
			2890		
			10090		
			800		
			33050		
			3000		
			3970		
			17870		
			4680		
			2520		
			27780		
			10240		
			920		
			10470		
			14040		
			4940		
			1860		
			6540		
			10820		
			2060		
			15800		
			37400		
			10270		
			19810		
			6180		
			5730		
			10630		
			3100		
			5380		
			12600		
			19630		
			4960		
			1570		
			1850		
			4750		
			2400		
			2270		
			6330		
			1660		
			16510		
			24990		
			28020		
			29760		
			31860		
			32550		
			2940		
			1210		
			5870		
			1750		
			8790		
			5790		
			6750		
			1490		
			5670		
			1650		
			3640		
			880		
			2080		
			1870		
			1250		
			1060		
			3030		
			1240		
			19080		
			1900		
			7440		
			990		
